Date,Time,Site_name,Sonde_Name,Depth(m),Temperature (℃),Salinity(ppt),Dissolved oxygen (mg/L)
8/8/18,15:40:02,Yim Tin Tsai,Upper,1.019,32.36,28.43,9.6
8/8/18,15:50:02,Yim Tin Tsai,Upper,1.023,32.32,28.42,9.43
8/8/18,16:00:02,Yim Tin Tsai,Upper,1.011,32.31,28.49,9.58
8/8/18,16:10:01,Yim Tin Tsai,Upper,1.012,32.21,28.6,9.41
8/8/18,16:20:01,Yim Tin Tsai,Upper,1.007,32.19,28.63,9.46
8/8/18,16:30:01,Yim Tin Tsai,Upper,1.008,32.16,28.54,9.81
8/8/18,16:40:01,Yim Tin Tsai,Upper,1.007,32.15,28.57,9.67
8/8/18,16:50:01,Yim Tin Tsai,Upper,1.005,32.19,28.57,9.72
8/8/18,17:00:01,Yim Tin Tsai,Upper,1.006,32.17,28.45,9.66
8/8/18,17:10:02,Yim Tin Tsai,Upper,1.007,32.17,28.4,9.75
8/8/18,17:20:01,Yim Tin Tsai,Upper,1.012,32.23,28.45,9.81
8/8/18,17:30:01,Yim Tin Tsai,Upper,1.009,32.19,28.43,9.84
8/8/18,17:40:02,Yim Tin Tsai,Upper,1.011,32.17,28.35,9.75
8/8/18,17:50:01,Yim Tin Tsai,Upper,1.032,32.17,28.29,9.69
8/8/18,18:00:02,Yim Tin Tsai,Upper,1.022,32.17,28.8,9.54
8/8/18,18:10:02,Yim Tin Tsai,Upper,1.015,32.17,28.77,9.74
8/8/18,18:20:02,Yim Tin Tsai,Upper,1.011,32.19,28.68,9.88
8/8/18,18:30:01,Yim Tin Tsai,Upper,1.014,32.22,28.61,9.94
8/8/18,18:40:02,Yim Tin Tsai,Upper,1.012,32.23,28.52,9.96
8/8/18,18:50:02,Yim Tin Tsai,Upper,1.015,32.2,28.2,9.97
8/8/18,19:00:02,Yim Tin Tsai,Upper,1.021,32.23,28.19,9.99
8/8/18,19:10:01,Yim Tin Tsai,Upper,1.022,32.21,28.34,9.97
8/8/18,19:20:02,Yim Tin Tsai,Upper,1.02,32.23,28.13,10.09
8/8/18,19:30:02,Yim Tin Tsai,Upper,1.02,32.23,28.09,10.13
8/8/18,19:40:02,Yim Tin Tsai,Upper,1.021,32.26,27.95,10.22
8/8/18,19:50:02,Yim Tin Tsai,Upper,1.022,32.26,27.95,10.1
8/8/18,20:00:01,Yim Tin Tsai,Upper,1.025,32.18,27.94,9.88
8/8/18,20:10:01,Yim Tin Tsai,Upper,1.026,32.15,27.96,9.9
8/8/18,20:20:01,Yim Tin Tsai,Upper,1.028,32.11,28.02,9.64
8/8/18,20:30:02,Yim Tin Tsai,Upper,1.029,32.04,27.85,9.5
8/8/18,20:40:01,Yim Tin Tsai,Upper,1.029,32.02,27.78,9.56
8/8/18,20:50:02,Yim Tin Tsai,Upper,1.035,32.01,28,9.52
8/8/18,21:00:02,Yim Tin Tsai,Upper,1.034,31.95,28.03,9.28
8/8/18,21:10:01,Yim Tin Tsai,Upper,1.042,31.95,28.02,9.5
8/8/18,21:20:01,Yim Tin Tsai,Upper,1.036,31.92,28.01,9.4
8/8/18,21:30:01,Yim Tin Tsai,Upper,1.037,31.89,28.64,8.9
8/8/18,21:40:02,Yim Tin Tsai,Upper,1.038,31.8,28.06,8.73
8/8/18,21:50:02,Yim Tin Tsai,Upper,1.038,31.8,27.84,8.75
8/8/18,22:00:01,Yim Tin Tsai,Upper,1.038,31.78,27.86,8.47
8/8/18,22:10:01,Yim Tin Tsai,Upper,1.039,31.71,27.82,9.11
8/8/18,22:20:02,Yim Tin Tsai,Upper,1.041,31.71,27.99,9.02
8/8/18,22:30:02,Yim Tin Tsai,Upper,1.041,31.67,28.15,8.96
8/8/18,22:40:01,Yim Tin Tsai,Upper,1.041,31.62,28.62,8.7
8/8/18,22:50:02,Yim Tin Tsai,Upper,1.044,31.61,28.61,8.68
8/8/18,23:00:02,Yim Tin Tsai,Upper,1.044,31.61,28.58,8.45
8/8/18,23:10:01,Yim Tin Tsai,Upper,1.042,31.61,28.53,8.53
8/8/18,23:20:02,Yim Tin Tsai,Upper,1.04,31.58,28.54,8.79
8/8/18,23:30:02,Yim Tin Tsai,Upper,1.04,31.57,28.53,8.75
8/8/18,23:40:01,Yim Tin Tsai,Upper,1.039,31.57,28.15,8.71
8/8/18,23:50:01,Yim Tin Tsai,Upper,1.039,31.59,28.07,8.87
8/9/18,0:00:02,Yim Tin Tsai,Upper,1.038,31.59,28.18,8.64
8/9/18,0:10:01,Yim Tin Tsai,Upper,1.036,31.59,27.89,8.83
8/9/18,0:20:01,Yim Tin Tsai,Upper,1.035,31.57,27.85,8.85
8/9/18,0:30:02,Yim Tin Tsai,Upper,1.034,31.55,27.99,8.81
8/9/18,0:40:01,Yim Tin Tsai,Upper,1.034,31.55,27.95,8.52
8/9/18,0:50:01,Yim Tin Tsai,Upper,1.034,31.51,27.9,8.49
8/9/18,1:00:01,Yim Tin Tsai,Upper,1.032,31.51,28.06,8.61
8/9/18,1:10:01,Yim Tin Tsai,Upper,1.033,31.5,28.52,8.56
8/9/18,1:20:01,Yim Tin Tsai,Upper,1.029,31.49,28.98,8.43
8/9/18,1:30:01,Yim Tin Tsai,Upper,1.03,31.47,27.9,8.19
8/9/18,1:40:02,Yim Tin Tsai,Upper,1.029,31.45,28.59,8.21
8/9/18,1:50:01,Yim Tin Tsai,Upper,1.028,31.45,28.41,8.33
8/9/18,2:00:02,Yim Tin Tsai,Upper,1.031,31.43,28.4,7.88
8/9/18,2:10:02,Yim Tin Tsai,Upper,1.028,31.42,28.52,8.16
8/9/18,2:20:02,Yim Tin Tsai,Upper,1.027,31.42,28.08,8.65
8/9/18,2:30:01,Yim Tin Tsai,Upper,1.024,31.39,27.8,8.39
8/9/18,2:40:01,Yim Tin Tsai,Upper,1.023,31.4,27.76,7.75
8/9/18,2:50:01,Yim Tin Tsai,Upper,1.021,31.39,27.74,8.36
8/9/18,3:00:01,Yim Tin Tsai,Upper,1.023,31.41,27.79,8.07
8/9/18,3:10:01,Yim Tin Tsai,Upper,1.02,31.41,27.89,7.95
8/9/18,3:20:01,Yim Tin Tsai,Upper,1.02,31.4,28.62,7.98
8/9/18,3:30:01,Yim Tin Tsai,Upper,1.02,31.4,28.59,7.91
8/9/18,3:40:02,Yim Tin Tsai,Upper,1.019,31.4,28.52,7.8
8/9/18,3:50:01,Yim Tin Tsai,Upper,1.019,31.3,27.8,7.61
8/9/18,4:00:01,Yim Tin Tsai,Upper,1.02,31.25,27.83,6.98
8/9/18,4:10:01,Yim Tin Tsai,Upper,1.019,31.23,27.88,7.7
8/9/18,4:20:01,Yim Tin Tsai,Upper,1.019,31.22,27.85,7.99
8/9/18,4:30:01,Yim Tin Tsai,Upper,1.019,31.19,27.99,7.8
8/9/18,4:40:01,Yim Tin Tsai,Upper,1.019,31.19,27.98,8.1
8/9/18,4:50:01,Yim Tin Tsai,Upper,1.022,31.21,28,8.15
8/9/18,5:00:01,Yim Tin Tsai,Upper,1.021,31.19,28.02,8.22
8/9/18,5:10:01,Yim Tin Tsai,Upper,1.021,31.19,28,8.19
8/9/18,5:20:01,Yim Tin Tsai,Upper,1.024,31.18,27.99,8.15
8/9/18,5:30:02,Yim Tin Tsai,Upper,1.022,31.17,27.92,8.08
8/9/18,5:40:02,Yim Tin Tsai,Upper,1.02,31.16,27.76,8.06
8/9/18,5:50:02,Yim Tin Tsai,Upper,1.019,31.14,27.64,7.92
8/9/18,6:00:01,Yim Tin Tsai,Upper,1.019,31.12,27.4,7.77
8/9/18,6:10:01,Yim Tin Tsai,Upper,1.021,31.11,27.38,7.74
8/9/18,6:20:02,Yim Tin Tsai,Upper,1.022,31.11,27.37,7.64
8/9/18,6:30:01,Yim Tin Tsai,Upper,1.026,31.12,27.42,7.94
8/9/18,6:40:01,Yim Tin Tsai,Upper,1.024,31.1,27.44,7.52
8/9/18,6:50:01,Yim Tin Tsai,Upper,1.023,31.1,27.81,7.47
8/9/18,7:00:02,Yim Tin Tsai,Upper,1.027,31.1,27.5,7.39
8/9/18,7:10:01,Yim Tin Tsai,Upper,1.024,31.11,27.45,7.49
8/9/18,7:20:01,Yim Tin Tsai,Upper,1.024,31.13,27.56,7.29
8/9/18,7:30:01,Yim Tin Tsai,Upper,1.023,31.12,27.53,7.53
8/9/18,7:40:01,Yim Tin Tsai,Upper,1.027,31.1,27.78,7.39
8/9/18,7:50:01,Yim Tin Tsai,Upper,1.026,31.09,27.74,7.69
8/9/18,8:00:01,Yim Tin Tsai,Upper,1.028,31.09,27.63,7.83
8/9/18,8:10:01,Yim Tin Tsai,Upper,1.027,31.11,27.51,7.87
8/9/18,8:20:01,Yim Tin Tsai,Upper,1.028,31.07,27.58,7.85
8/9/18,8:30:02,Yim Tin Tsai,Upper,1.031,31.06,27.52,7.82
8/9/18,8:40:01,Yim Tin Tsai,Upper,1.03,31.04,27.54,7.53
8/9/18,8:50:01,Yim Tin Tsai,Upper,1.033,31.03,27.57,7.21
8/9/18,9:00:01,Yim Tin Tsai,Upper,1.031,31.03,27.52,7.33
8/9/18,9:10:01,Yim Tin Tsai,Upper,1.033,31.02,27.37,7.04
8/9/18,9:20:02,Yim Tin Tsai,Upper,1.035,31,27.72,7.23
8/9/18,9:30:01,Yim Tin Tsai,Upper,1.036,30.98,27.61,7.1
8/9/18,9:40:01,Yim Tin Tsai,Upper,1.037,30.96,27.48,7.46
8/9/18,9:50:02,Yim Tin Tsai,Upper,1.037,30.94,28.12,7.26
8/9/18,10:00:02,Yim Tin Tsai,Upper,1.039,30.94,28.11,7.34
8/9/18,10:10:02,Yim Tin Tsai,Upper,1.037,30.94,28.2,7.37
8/9/18,10:20:01,Yim Tin Tsai,Upper,1.038,30.96,28.18,7.32
8/9/18,10:30:02,Yim Tin Tsai,Upper,1.034,31.06,28.06,7.06
8/9/18,10:40:01,Yim Tin Tsai,Upper,1.036,31.07,28.07,7.46
8/9/18,10:50:02,Yim Tin Tsai,Upper,1.038,31.11,28.27,7.54
8/9/18,11:00:02,Yim Tin Tsai,Upper,1.036,31.11,28.22,7.48
8/9/18,11:10:01,Yim Tin Tsai,Upper,1.035,31.13,28.15,7.58
8/9/18,11:20:02,Yim Tin Tsai,Upper,1.034,31.1,28.09,7.49
8/9/18,11:30:01,Yim Tin Tsai,Upper,1.038,31.22,28.17,7.39
8/9/18,11:40:02,Yim Tin Tsai,Upper,1.031,31.19,28.16,7.27
8/9/18,11:50:01,Yim Tin Tsai,Upper,1.029,31.23,29.16,7.36
8/9/18,12:00:02,Yim Tin Tsai,Upper,1.029,31.15,28.36,7.56
8/9/18,12:10:02,Yim Tin Tsai,Upper,1.029,31.26,28.15,7.58
8/9/18,12:20:02,Yim Tin Tsai,Upper,1.026,31.25,28.29,7.55
8/9/18,12:30:02,Yim Tin Tsai,Upper,1.028,31.25,28.08,7.49
8/9/18,12:40:01,Yim Tin Tsai,Upper,1.03,31.31,28.11,7.39
8/9/18,12:50:01,Yim Tin Tsai,Upper,1.03,31.32,28.07,7.18
8/9/18,13:00:01,Yim Tin Tsai,Upper,1.031,31.31,28.1,7.25
8/9/18,13:10:01,Yim Tin Tsai,Upper,1.031,31.36,28.3,7.54
8/9/18,13:20:02,Yim Tin Tsai,Upper,1.03,31.37,28.26,7.49
8/9/18,13:30:01,Yim Tin Tsai,Upper,1.031,31.46,28.19,7.9
8/9/18,13:40:01,Yim Tin Tsai,Upper,1.032,31.48,28.07,8.18
8/9/18,13:50:01,Yim Tin Tsai,Upper,1.031,31.47,28.09,8.25
8/9/18,14:00:02,Yim Tin Tsai,Upper,1.03,31.47,28.15,8.18
8/9/18,14:10:02,Yim Tin Tsai,Upper,1.029,31.46,28.6,8.28
8/9/18,14:20:01,Yim Tin Tsai,Upper,1.024,31.4,29.81,8.23
8/9/18,14:30:02,Yim Tin Tsai,Upper,1.025,31.39,29.54,8.32
8/9/18,14:40:01,Yim Tin Tsai,Upper,1.026,31.41,29.37,8.39
8/9/18,14:50:01,Yim Tin Tsai,Upper,1.02,31.47,29.31,8.24
8/9/18,15:00:02,Yim Tin Tsai,Upper,1.017,31.53,29.24,8.4
8/9/18,15:10:01,Yim Tin Tsai,Upper,1.018,31.56,28.88,8.42
8/9/18,15:20:02,Yim Tin Tsai,Upper,1.01,31.62,28.61,8.47
8/9/18,15:30:01,Yim Tin Tsai,Upper,1.008,31.63,28.56,8.58
8/9/18,15:40:02,Yim Tin Tsai,Upper,1.004,31.65,28.74,8.74
8/9/18,15:50:02,Yim Tin Tsai,Upper,1.005,31.69,28.71,8.73
8/9/18,16:00:01,Yim Tin Tsai,Upper,1.003,31.69,28.73,8.6
8/9/18,16:10:01,Yim Tin Tsai,Upper,1.006,31.79,28.58,8.68
8/9/18,16:20:01,Yim Tin Tsai,Upper,1.006,31.76,28.6,8.64
8/9/18,16:30:01,Yim Tin Tsai,Upper,1.002,31.81,28.28,8.65
8/9/18,16:40:01,Yim Tin Tsai,Upper,1.002,31.87,28.7,9.05
8/9/18,16:50:02,Yim Tin Tsai,Upper,1.003,31.91,28.01,9.21
8/9/18,17:00:01,Yim Tin Tsai,Upper,1.002,31.98,27.94,9.34
8/9/18,17:10:01,Yim Tin Tsai,Upper,1.004,31.94,27.89,9.38
8/9/18,17:20:01,Yim Tin Tsai,Upper,1.004,32.01,27.86,9.49
8/9/18,17:30:02,Yim Tin Tsai,Upper,1.002,32.02,27.85,9.6
8/9/18,17:40:01,Yim Tin Tsai,Upper,1.001,32.05,27.79,9.68
8/9/18,17:50:01,Yim Tin Tsai,Upper,1.002,32.07,27.76,9.7
8/9/18,18:00:02,Yim Tin Tsai,Upper,1.006,32.11,27.79,9.65
8/9/18,18:10:01,Yim Tin Tsai,Upper,1.01,31.9,27.94,9.19
8/9/18,18:20:02,Yim Tin Tsai,Upper,1.011,31.83,27.92,9.15
8/9/18,18:30:02,Yim Tin Tsai,Upper,1.011,31.8,27.92,8.97
8/9/18,18:40:01,Yim Tin Tsai,Upper,1.012,31.85,27.82,8.77
8/9/18,18:50:02,Yim Tin Tsai,Upper,1.012,31.89,28.41,8.67
8/9/18,19:00:02,Yim Tin Tsai,Upper,1.013,31.85,28.55,9.19
8/9/18,19:10:02,Yim Tin Tsai,Upper,1.016,31.82,28.32,9.02
8/9/18,19:20:02,Yim Tin Tsai,Upper,1.017,31.79,28.44,9.1
8/9/18,19:30:02,Yim Tin Tsai,Upper,1.017,31.76,28.59,9.08
8/9/18,19:40:01,Yim Tin Tsai,Upper,1.017,31.73,27.97,9.07
8/9/18,19:50:01,Yim Tin Tsai,Upper,1.018,31.7,28.03,9.02
8/9/18,20:00:02,Yim Tin Tsai,Upper,1.018,31.67,28.03,8.89
8/9/18,20:10:02,Yim Tin Tsai,Upper,1.02,31.65,28.03,8.94
8/9/18,20:20:02,Yim Tin Tsai,Upper,1.021,31.6,28.06,8.82
8/9/18,20:30:01,Yim Tin Tsai,Upper,1.021,31.56,28.05,8.79
8/9/18,20:40:02,Yim Tin Tsai,Upper,1.023,31.63,28.09,8.66
8/9/18,20:50:02,Yim Tin Tsai,Upper,1.025,31.62,28.06,8.59
8/9/18,21:00:01,Yim Tin Tsai,Upper,1.025,31.62,28.01,8.55
8/9/18,21:10:01,Yim Tin Tsai,Upper,1.025,31.54,28.19,8.4
8/9/18,21:20:01,Yim Tin Tsai,Upper,1.026,31.5,28.05,8.47
8/9/18,21:30:01,Yim Tin Tsai,Upper,1.027,31.5,28.52,8.31
8/9/18,21:40:01,Yim Tin Tsai,Upper,1.027,31.52,28.05,8.37
8/9/18,21:50:01,Yim Tin Tsai,Upper,1.027,31.45,27.94,8.34
8/9/18,22:00:02,Yim Tin Tsai,Upper,1.027,31.44,27.87,8.3
8/9/18,22:10:02,Yim Tin Tsai,Upper,1.028,31.5,27.9,8.35
8/9/18,22:20:01,Yim Tin Tsai,Upper,1.029,31.48,28.23,8.18
8/9/18,22:30:01,Yim Tin Tsai,Upper,1.028,31.45,28.16,8.15
8/9/18,22:40:01,Yim Tin Tsai,Upper,1.029,31.44,28.18,8.18
8/9/18,22:50:01,Yim Tin Tsai,Upper,1.029,31.43,28.17,8.11
8/9/18,23:00:01,Yim Tin Tsai,Upper,1.029,31.38,28.1,8.16
8/9/18,23:10:02,Yim Tin Tsai,Upper,1.027,31.4,28.14,8.11
8/9/18,23:20:01,Yim Tin Tsai,Upper,1.03,31.37,28.02,8.09
8/9/18,23:30:02,Yim Tin Tsai,Upper,1.028,31.36,28.1,8.13
8/9/18,23:40:01,Yim Tin Tsai,Upper,1.028,31.35,28.13,8.15
8/9/18,23:50:01,Yim Tin Tsai,Upper,1.026,31.31,28.13,8.14
8/10/18,0:00:01,Yim Tin Tsai,Upper,1.023,31.27,28.11,8.07
8/10/18,0:10:02,Yim Tin Tsai,Upper,1.022,31.26,28.09,7.89
8/10/18,0:20:01,Yim Tin Tsai,Upper,1.021,31.23,28.08,7.71
8/10/18,0:30:02,Yim Tin Tsai,Upper,1.018,31.22,27.98,7.81
8/10/18,0:40:01,Yim Tin Tsai,Upper,1.017,31.21,28.14,7.53
8/10/18,0:50:01,Yim Tin Tsai,Upper,1.015,31.21,28.5,7.54
8/10/18,1:00:01,Yim Tin Tsai,Upper,1.014,31.2,28.02,7.77
8/10/18,1:10:01,Yim Tin Tsai,Upper,1.013,31.18,27.89,7.9
8/10/18,1:20:02,Yim Tin Tsai,Upper,1.014,31.17,27.9,7.52
8/10/18,1:30:01,Yim Tin Tsai,Upper,1.013,31.15,27.91,7.83
8/10/18,1:40:01,Yim Tin Tsai,Upper,1.011,31.14,28.01,7.65
8/10/18,1:50:01,Yim Tin Tsai,Upper,1.008,31.14,28.02,7.7
8/10/18,2:00:02,Yim Tin Tsai,Upper,1.008,31.13,28.05,7.67
8/10/18,2:10:01,Yim Tin Tsai,Upper,1.008,31.12,28.03,7.59
8/10/18,2:20:01,Yim Tin Tsai,Upper,1.013,31.12,27.79,7.56
8/10/18,2:30:01,Yim Tin Tsai,Upper,1.014,31.11,27.69,7.42
8/10/18,2:40:01,Yim Tin Tsai,Upper,1.013,31.11,27.83,7.76
8/10/18,2:50:01,Yim Tin Tsai,Upper,1.012,31.09,27.97,7.74
8/10/18,3:00:01,Yim Tin Tsai,Upper,1.01,31.06,28.07,7.73
8/10/18,3:10:01,Yim Tin Tsai,Upper,1.008,31.04,28.11,7.74
8/10/18,3:20:01,Yim Tin Tsai,Upper,1.009,31.01,28.12,7.61
8/10/18,3:30:02,Yim Tin Tsai,Upper,1.009,30.99,28.13,7.61
8/10/18,3:40:01,Yim Tin Tsai,Upper,1.009,30.99,28.11,7.57
8/10/18,3:50:02,Yim Tin Tsai,Upper,1.008,31,28.12,7.4
8/10/18,4:00:01,Yim Tin Tsai,Upper,1.01,30.98,28.12,7.25
8/10/18,4:10:01,Yim Tin Tsai,Upper,1.011,30.98,28.11,6.89
8/10/18,4:20:01,Yim Tin Tsai,Upper,1.012,30.97,27.92,7.11
8/10/18,4:30:01,Yim Tin Tsai,Upper,1.012,30.94,27.8,6.89
8/10/18,4:40:01,Yim Tin Tsai,Upper,1.013,30.91,27.67,6.64
8/10/18,4:50:02,Yim Tin Tsai,Upper,1.013,30.91,27.71,6.88
8/10/18,5:00:01,Yim Tin Tsai,Upper,1.012,30.91,27.57,6.67
8/10/18,5:10:01,Yim Tin Tsai,Upper,1.014,30.94,27.64,7.21
8/10/18,5:20:01,Yim Tin Tsai,Upper,1.011,30.93,27.56,6.85
8/10/18,5:30:01,Yim Tin Tsai,Upper,1.011,30.91,27.52,7.27
8/10/18,5:40:01,Yim Tin Tsai,Upper,1.012,30.88,27.68,7.25
8/10/18,5:50:01,Yim Tin Tsai,Upper,1.012,30.87,27.57,7.14
8/10/18,6:00:01,Yim Tin Tsai,Upper,1.014,30.88,27.49,7.33
8/10/18,6:10:01,Yim Tin Tsai,Upper,1.015,30.9,27.41,7.33
8/10/18,6:20:01,Yim Tin Tsai,Upper,1.015,30.89,27.71,7.42
8/10/18,6:30:02,Yim Tin Tsai,Upper,1.016,30.91,27.53,7.37
8/10/18,6:40:01,Yim Tin Tsai,Upper,1.017,30.93,27.43,7.39
8/10/18,6:50:02,Yim Tin Tsai,Upper,1.015,30.92,27.39,7.52
8/10/18,7:00:01,Yim Tin Tsai,Upper,1.016,30.91,27.4,7.42
8/10/18,7:10:01,Yim Tin Tsai,Upper,1.017,30.91,27.37,7.49
8/10/18,7:20:02,Yim Tin Tsai,Upper,1.022,30.95,27.32,7.53
8/10/18,7:30:02,Yim Tin Tsai,Upper,1.017,30.97,27.38,7.46
8/10/18,7:40:02,Yim Tin Tsai,Upper,1.018,30.97,27.24,7.41
8/10/18,7:50:01,Yim Tin Tsai,Upper,1.019,30.98,27.25,7.52
8/10/18,8:00:01,Yim Tin Tsai,Upper,1.021,30.98,27.32,7.33
8/10/18,8:10:02,Yim Tin Tsai,Upper,1.027,30.98,27.58,7.3
8/10/18,8:20:01,Yim Tin Tsai,Upper,1.019,30.99,27.45,7.17
8/10/18,8:30:01,Yim Tin Tsai,Upper,1.021,31.01,27.32,7.44
8/10/18,8:40:01,Yim Tin Tsai,Upper,1.02,31,27.37,7.58
8/10/18,8:50:02,Yim Tin Tsai,Upper,1.018,31,27.31,7.56
8/10/18,9:00:01,Yim Tin Tsai,Upper,1.012,31.01,27.38,7.56
8/10/18,9:10:01,Yim Tin Tsai,Upper,0.998,31.06,27.08,7.57
8/10/18,9:20:01,Yim Tin Tsai,Upper,0.996,31.11,27.08,7.52
8/10/18,9:30:02,Yim Tin Tsai,Upper,1.008,31.13,27.05,7.6
8/10/18,9:40:02,Yim Tin Tsai,Upper,1,31.06,28.27,7.67
8/10/18,9:50:02,Yim Tin Tsai,Upper,1.007,30.99,29.01,7.59
8/10/18,10:00:01,Yim Tin Tsai,Upper,1.014,31.03,28.45,7.58
8/10/18,10:10:01,Yim Tin Tsai,Upper,1.018,31.01,28.25,7.56
8/10/18,10:20:01,Yim Tin Tsai,Upper,1.019,30.96,28.24,7.65
8/10/18,10:30:02,Yim Tin Tsai,Upper,1.019,30.92,28.27,7.72
8/10/18,10:40:01,Yim Tin Tsai,Upper,1.022,30.94,28.29,7.75
8/10/18,10:50:01,Yim Tin Tsai,Upper,1.025,30.99,28.27,7.73
8/10/18,11:00:02,Yim Tin Tsai,Upper,1.028,31,28.33,7.71
8/10/18,11:10:02,Yim Tin Tsai,Upper,1.027,31.02,28.27,7.44
8/10/18,11:20:02,Yim Tin Tsai,Upper,1.027,31.1,28.2,7.37
8/10/18,11:30:01,Yim Tin Tsai,Upper,1.025,31.08,28.3,7.37
8/10/18,11:40:01,Yim Tin Tsai,Upper,1.024,31.12,28.25,7.05
8/10/18,11:50:01,Yim Tin Tsai,Upper,1.018,31.1,28.26,7.43
8/10/18,12:00:02,Yim Tin Tsai,Upper,1.009,31.12,28.26,7.29
8/10/18,12:10:02,Yim Tin Tsai,Upper,1.004,31.21,28.25,7.1
8/10/18,12:20:02,Yim Tin Tsai,Upper,0.999,31.24,28.3,7.28
8/10/18,12:30:02,Yim Tin Tsai,Upper,1.006,31.28,28.5,7.71
8/10/18,12:40:01,Yim Tin Tsai,Upper,1.009,31.29,27.91,8.31
8/10/18,12:50:02,Yim Tin Tsai,Upper,1.012,31.26,27.69,8.37
8/10/18,13:00:01,Yim Tin Tsai,Upper,1.014,31.2,27.83,8.27
8/10/18,13:10:01,Yim Tin Tsai,Upper,1.013,31.11,27.84,8.22
8/10/18,13:20:01,Yim Tin Tsai,Upper,1.014,31.15,27.84,8.21
8/10/18,13:30:01,Yim Tin Tsai,Upper,1.013,31.15,28.05,8.19
8/10/18,13:40:01,Yim Tin Tsai,Upper,1.015,31.07,27.89,8.22
8/10/18,13:50:01,Yim Tin Tsai,Upper,1.019,31.07,27.9,8.16
8/10/18,14:00:01,Yim Tin Tsai,Upper,1.016,31.06,27.92,8.15
8/10/18,14:10:01,Yim Tin Tsai,Upper,1.012,31.05,27.94,8.09
8/10/18,14:20:02,Yim Tin Tsai,Upper,1.014,31.02,27.95,7.9
8/10/18,14:30:01,Yim Tin Tsai,Upper,1.009,31.03,28.02,7.66
8/10/18,14:40:01,Yim Tin Tsai,Upper,1.005,31,28.04,7.82
8/10/18,14:50:01,Yim Tin Tsai,Upper,1.004,31.02,27.98,7.61
8/10/18,15:00:02,Yim Tin Tsai,Upper,1.005,30.99,28.25,7.77
8/10/18,15:10:02,Yim Tin Tsai,Upper,1.005,31.01,27.45,7.73
8/10/18,15:20:02,Yim Tin Tsai,Upper,1.007,31.03,27.61,7.48
8/10/18,15:30:01,Yim Tin Tsai,Upper,1.004,30.98,27.42,7.83
8/10/18,15:40:01,Yim Tin Tsai,Upper,1,31,27.42,7.87
8/10/18,15:50:02,Yim Tin Tsai,Upper,1.002,31.05,27.44,7.92
8/10/18,16:00:01,Yim Tin Tsai,Upper,0.998,31.05,27.47,7.81
8/10/18,16:10:01,Yim Tin Tsai,Upper,1.004,31.08,27.47,8.12
8/10/18,16:20:02,Yim Tin Tsai,Upper,1.006,31.01,27.57,8.12
8/10/18,16:30:01,Yim Tin Tsai,Upper,1.002,31.07,27.76,8.31
8/10/18,16:40:02,Yim Tin Tsai,Upper,0.998,31.05,28.27,8.12
8/10/18,16:50:02,Yim Tin Tsai,Upper,0.998,31.02,28.25,8.15
8/10/18,17:00:01,Yim Tin Tsai,Upper,0.998,31.04,28.71,8.31
8/10/18,17:10:01,Yim Tin Tsai,Upper,0.997,30.98,28.57,8.3
8/10/18,17:20:01,Yim Tin Tsai,Upper,0.992,30.87,28.14,8.22
8/10/18,17:30:02,Yim Tin Tsai,Upper,1.002,30.85,28.14,8.23
8/10/18,17:40:02,Yim Tin Tsai,Upper,0.999,30.84,28.11,8.16
8/10/18,17:50:01,Yim Tin Tsai,Upper,0.998,30.84,28.5,8.12
8/10/18,18:00:02,Yim Tin Tsai,Upper,0.994,30.86,27.98,8.02
8/10/18,18:10:01,Yim Tin Tsai,Upper,0.992,30.82,28.07,7.9
8/10/18,18:20:02,Yim Tin Tsai,Upper,0.992,30.86,28,7.92
8/10/18,18:30:02,Yim Tin Tsai,Upper,0.992,30.89,27.99,8.08
8/10/18,18:40:01,Yim Tin Tsai,Upper,0.995,30.94,27.97,8.11
8/10/18,18:50:01,Yim Tin Tsai,Upper,1.003,30.96,27.97,8.04
8/10/18,19:00:02,Yim Tin Tsai,Upper,1.002,30.97,27.91,8.1
8/10/18,19:10:01,Yim Tin Tsai,Upper,1.005,30.92,27.48,8.08
8/10/18,19:20:01,Yim Tin Tsai,Upper,1.003,30.93,27.37,8.06
8/10/18,19:30:01,Yim Tin Tsai,Upper,1.001,30.9,27.33,8.05
8/10/18,19:40:02,Yim Tin Tsai,Upper,1,30.81,27.28,7.79
8/10/18,19:50:02,Yim Tin Tsai,Upper,0.997,30.8,27.25,7.82
8/10/18,20:00:02,Yim Tin Tsai,Upper,1,30.76,27.21,7.87
8/10/18,20:10:01,Yim Tin Tsai,Upper,0.998,30.75,27.04,7.83
8/10/18,20:20:02,Yim Tin Tsai,Upper,1.001,30.73,27.14,7.72
8/10/18,20:30:02,Yim Tin Tsai,Upper,0.999,30.76,27.15,7.87
8/10/18,20:40:02,Yim Tin Tsai,Upper,0.999,30.72,27.66,7.9
8/10/18,20:50:02,Yim Tin Tsai,Upper,1.003,30.69,27.68,7.84
8/10/18,21:00:02,Yim Tin Tsai,Upper,1.005,30.7,27.66,7.93
8/10/18,21:10:01,Yim Tin Tsai,Upper,1.009,30.64,27.66,7.94
8/10/18,21:20:01,Yim Tin Tsai,Upper,1.005,30.59,27.54,7.87
8/10/18,21:40:01,Yim Tin Tsai,Upper,1,30.54,27.64,7.86
