DateTime,Depth,Temperature,Salinity,DissolvedOxygen
2018/06/11 17:10:01,0.969,30.55,27.66,10.68
2018/06/11 17:20:01,0.968,30.65,27.65,10.79
2018/06/11 17:30:01,0.965,30.62,27.66,10.68
2018/06/11 17:40:02,0.962,30.62,27.68,10.64
2018/06/11 17:50:01,0.963,30.69,27.58,10.87
2018/06/11 18:00:01,0.967,30.67,27.53,10.81
2018/06/11 18:10:02,0.968,30.54,27.54,10.65
2018/06/11 18:20:02,0.967,30.55,27.48,10.62
2018/06/11 18:30:01,0.975,30.56,27.47,10.61
2018/06/11 18:40:01,0.979,30.55,27.57,10.59
2018/06/11 18:50:01,0.984,30.6,27.49,10.81
2018/06/11 19:00:01,0.986,30.59,27.38,10.76
2018/06/11 19:10:02,0.987,30.58,27.45,10.69
2018/06/11 19:20:01,0.987,30.5,27.5,10.52
2018/06/11 19:30:01,0.989,30.4,27.45,10.56
2018/06/11 19:40:01,0.996,30.37,27.36,10.47
2018/06/11 19:50:01,0.994,30.33,27.61,10.44
2018/06/11 20:00:02,0.999,30.27,27.39,10.42
2018/06/11 20:10:02,1.002,30.31,27.59,10.24
2018/06/11 20:20:02,0.998,30.3,27.61,10.1
2018/06/11 20:30:02,0.999,30.33,27.61,10.01
2018/06/11 20:40:01,1,30.32,27.78,9.92
2018/06/11 20:50:01,1.001,30.31,27.57,9.91
2018/06/11 21:00:01,1.001,30.29,27.52,9.65
2018/06/11 21:10:01,1.002,30.3,27.71,9.85
2018/06/11 21:20:01,1.004,30.28,27.71,9.72
2018/06/11 21:30:02,1.006,30.28,27.45,9.71
2018/06/11 21:40:01,1.008,30.27,27.41,9.43
2018/06/11 21:50:01,1.01,30.25,27.39,9.17
2018/06/11 22:00:01,1.015,30.23,27.49,9.25
2018/06/11 22:10:01,1.013,30.22,27.29,9.1
2018/06/11 22:20:02,1.015,30.21,27.35,9.29
2018/06/11 22:30:01,1.012,30.21,27.34,9.2
2018/06/11 22:40:01,1.011,30.21,27.35,8.98
2018/06/11 22:50:01,1.01,30.22,27.33,9.28
2018/06/11 23:00:01,1.008,30.22,27.32,9.37
2018/06/11 23:10:01,1.007,30.16,27.35,9.25
2018/06/11 23:20:01,1.007,30.14,27.32,9.02
2018/06/11 23:30:01,1.006,30.11,27.29,9.03
2018/06/11 23:40:02,1.005,30.11,27.31,9.16
2018/06/11 23:50:01,1.004,30.11,27.3,8.89
2018/06/12 0:00:02,1.011,30.1,27.36,8.68
2018/06/12 0:10:02,1.009,30.08,27.48,9.35
2018/06/12 0:20:01,1.009,30.07,27.38,9.09
2018/06/12 0:30:01,1.009,30.04,27.36,9.19
2018/06/12 0:40:01,1.005,30.09,27.4,9.28
2018/06/12 0:50:02,1.004,30.07,27.4,8.92
2018/06/12 1:00:01,0.998,30.06,27.38,9.11
2018/06/12 1:10:02,0.999,30.05,27.39,9.07
2018/06/12 1:20:01,0.997,30.06,27.42,9.1
2018/06/12 1:30:01,0.996,30.04,27.44,9.07
2018/06/12 1:40:02,0.999,30.01,27.41,9.07
2018/06/12 1:50:02,0.996,30,27.43,9.15
2018/06/12 2:00:01,0.996,29.99,27.43,9.15
2018/06/12 2:10:02,0.996,29.98,27.42,9.07
2018/06/12 2:20:01,0.994,29.97,27.41,8.95
2018/06/12 2:30:01,0.995,29.95,27.41,8.71
2018/06/12 2:40:02,0.994,29.94,27.39,9.04
2018/06/12 2:50:02,0.997,29.94,27.41,8.66
2018/06/12 3:00:01,0.996,29.94,27.42,9.07
2018/06/12 3:10:01,0.996,29.92,27.41,8.98
2018/06/12 3:20:01,0.994,29.91,27.42,8.84
2018/06/12 3:30:02,0.994,29.9,27.41,8.67
2018/06/12 3:40:01,0.994,29.89,27.44,8.87
2018/06/12 3:50:02,0.994,29.86,27.43,8.65
2018/06/12 4:00:01,0.995,29.84,27.43,8.55
2018/06/12 4:10:01,0.993,29.83,27.42,8.4
2018/06/12 4:20:01,0.992,29.83,27.42,7.99
2018/06/12 4:30:02,0.993,29.82,27.42,8.09
2018/06/12 4:40:02,0.993,29.82,27.41,8.26
2018/06/12 4:50:02,0.993,29.82,27.41,8.49
2018/06/12 5:00:02,0.997,29.81,27.41,8.18
2018/06/12 5:10:01,0.994,29.79,27.41,8.34
2018/06/12 5:20:02,0.995,29.78,27.41,8.33
2018/06/12 5:30:02,0.996,29.77,27.42,8.3
2018/06/12 5:40:01,0.995,29.76,27.42,8.42
2018/06/12 5:50:01,0.996,29.74,27.47,8.72
2018/06/12 6:00:02,0.998,29.75,27.47,8.13
2018/06/12 6:10:02,0.999,29.73,27.45,8.27
2018/06/12 6:20:01,1,29.71,27.42,8.25
2018/06/12 6:30:02,1.004,29.72,27.45,8.37
2018/06/12 6:40:01,1,29.75,27.46,8.45
2018/06/12 6:50:01,1.003,29.77,27.54,8.72
2018/06/12 7:00:01,1,29.79,27.58,8.69
2018/06/12 7:10:01,1.002,29.76,27.51,7.97
2018/06/12 7:20:01,1.003,29.74,27.47,7.81
2018/06/12 7:30:01,1.004,29.72,27.45,8.02
2018/06/12 7:40:01,1.004,29.73,27.42,8.04
2018/06/12 7:50:01,1.004,29.7,27.41,8
2018/06/12 8:00:01,1.006,29.72,27.43,8.01
2018/06/12 8:10:02,1.007,29.84,27.48,9.07
2018/06/12 8:20:01,1.006,29.8,27.45,8.99
2018/06/12 8:30:02,1.001,29.79,27.45,8.95
2018/06/12 8:40:01,0.992,29.81,27.45,8.96
2018/06/12 8:50:02,0.994,29.82,27.45,8.88
2018/06/12 9:00:01,0.998,29.84,27.49,9.04
2018/06/12 9:10:01,0.995,29.84,27.52,9.04
2018/06/12 9:20:02,0.995,29.83,27.45,9.01
2018/06/12 9:30:01,0.997,29.82,27.44,8.94
2018/06/12 9:40:01,1,29.8,27.46,8.89
2018/06/12 9:50:02,0.998,29.81,27.47,8.97
2018/06/12 10:00:01,0.995,29.81,27.49,8.94
2018/06/12 10:10:02,1.002,29.77,27.56,8.34
2018/06/12 10:20:02,1.009,29.79,27.56,8.56
2018/06/12 10:30:01,1.006,29.75,27.66,8.35
2018/06/12 10:40:02,1.009,29.78,27.61,8.56
2018/06/12 10:50:01,1.01,29.77,27.6,8.47
2018/06/12 11:00:01,1.012,29.74,27.67,8.6
2018/06/12 11:10:02,1.01,29.75,27.64,8.71
2018/06/12 11:20:02,1.008,29.78,27.61,8.83
2018/06/12 11:30:01,0.999,29.77,27.58,8.77
2018/06/12 11:40:01,0.991,29.78,27.67,8.85
2018/06/12 11:50:01,0.988,29.79,27.66,8.89
2018/06/12 12:00:01,0.987,29.78,27.65,8.86
2018/06/12 12:10:02,0.994,29.7,27.93,8.7
2018/06/12 12:20:02,0.997,29.75,27.86,8.75
2018/06/12 12:30:01,0.99,29.77,27.72,8.62
2018/06/12 12:40:01,0.987,29.78,27.63,8.33
2018/06/12 12:50:02,0.987,29.74,27.82,8.06
2018/06/12 13:00:01,0.987,29.71,27.68,7.63
2018/06/12 13:10:02,0.994,29.72,27.82,8.02
2018/06/12 13:20:01,1.002,29.73,27.72,7.91
2018/06/12 13:30:02,0.993,29.74,27.75,8.08
2018/06/12 13:40:01,0.988,29.72,27.68,7.71
2018/06/12 13:50:02,0.975,29.77,27.77,8.22
2018/06/12 14:00:01,0.977,29.74,27.72,7.86
2018/06/12 14:10:01,0.984,29.74,27.74,7.95
2018/06/12 14:20:02,0.983,29.72,27.71,7.76
2018/06/12 14:30:02,0.984,29.71,27.68,7.67
2018/06/12 14:40:02,0.977,29.71,27.69,7.91
2018/06/12 14:50:01,0.972,29.7,27.72,8.07
2018/06/12 15:00:01,0.97,29.7,27.74,8.73
2018/06/12 15:10:01,0.965,29.65,27.64,7.81
2018/06/12 15:20:01,0.965,29.7,27.8,8.85
2018/06/12 15:30:01,0.958,29.65,27.68,8.51
2018/06/12 15:40:02,0.96,29.67,27.72,8.83
2018/06/12 15:50:02,0.967,29.68,27.69,9.27
2018/06/12 16:00:01,0.973,29.66,27.69,9.17
2018/06/12 16:10:02,0.975,29.65,27.69,9.1
2018/06/12 16:20:02,0.978,29.62,27.71,9.02
2018/06/12 16:30:01,0.975,29.58,27.61,9.04
2018/06/12 16:40:01,0.968,29.6,27.63,9.03
2018/06/12 16:50:01,0.969,29.56,27.6,9.01
2018/06/12 17:00:02,0.975,29.54,27.61,9.02
2018/06/12 17:10:02,0.977,29.54,27.62,9.02
2018/06/12 17:20:02,0.974,29.52,27.61,9.01
2018/06/12 17:30:02,0.973,29.49,27.63,9.02
2018/06/12 17:40:01,0.968,29.46,27.62,9.02
2018/06/12 17:50:02,0.97,29.45,27.6,9.01
2018/06/12 18:00:01,0.969,29.48,27.59,9.06
2018/06/12 18:10:01,0.975,29.45,27.63,9.05
2018/06/12 18:20:02,0.977,29.43,27.54,9.05
2018/06/12 18:30:02,0.98,29.42,27.42,9.06
2018/06/12 18:40:01,0.974,29.42,27.41,8.97
2018/06/12 18:50:01,0.97,29.45,27.53,8.96
2018/06/12 19:00:01,0.975,29.46,27.52,9.1
2018/06/12 19:10:02,0.981,29.41,27.42,8.98
2018/06/12 19:20:01,0.988,29.43,27.39,8.97
2018/06/12 19:30:02,0.986,29.44,27.43,9.06
2018/06/12 19:40:02,0.979,29.42,27.39,8.94
2018/06/12 19:50:01,0.982,29.44,27.43,8.99
2018/06/12 20:00:01,0.987,29.44,27.47,8.93
2018/06/12 20:10:02,0.99,29.41,27.66,8.83
2018/06/12 20:20:01,0.989,29.37,27.54,8.71
2018/06/12 20:30:02,0.989,29.35,27.58,8.69
2018/06/12 20:40:02,0.99,29.35,27.69,8.69
2018/06/12 20:50:01,0.983,29.36,27.66,8.62
2018/06/12 21:00:01,0.978,29.33,27.66,8.54
2018/06/12 21:10:02,0.98,29.3,27.63,8.43
2018/06/12 21:20:01,0.982,29.24,27.62,8.4
2018/06/12 21:30:01,0.987,29.21,27.66,8.37
2018/06/12 21:40:01,0.988,29.23,27.65,8.37
2018/06/12 21:50:02,0.987,29.22,27.66,8.35
2018/06/12 22:00:01,0.982,29.19,27.64,8.21
2018/06/12 22:10:01,0.984,29.17,27.65,8.26
2018/06/12 22:20:01,0.987,29.15,27.64,8.25
2018/06/12 22:30:01,0.988,29.14,27.64,8.12
2018/06/12 22:40:02,0.989,29.12,27.63,8.09
2018/06/12 22:50:01,0.986,29.13,27.63,8.21
2018/06/12 23:00:02,0.982,29.12,27.64,8.28
2018/06/12 23:10:01,0.983,29.12,27.65,8.32
2018/06/12 23:20:02,0.985,29.1,27.65,8.19
2018/06/12 23:30:02,0.988,29.11,27.66,8.16
2018/06/12 23:40:01,0.981,29.1,27.65,7.89
2018/06/12 23:50:01,0.973,29.09,27.64,8.02
2018/06/13 0:00:02,0.974,29.07,27.63,7.88
2018/06/13 0:10:02,0.975,29.04,27.62,7.58
2018/06/13 0:20:01,0.979,29.1,27.61,8.23
2018/06/13 0:30:01,0.975,29.04,27.62,7.18
2018/06/13 0:40:02,0.967,29.02,27.63,7.37
2018/06/13 0:50:02,0.963,28.99,27.63,7.2
2018/06/13 1:00:01,0.965,28.95,27.61,7.73
2018/06/13 1:10:01,0.966,28.92,27.56,7.85
2018/06/13 1:20:01,0.968,28.94,27.55,7.88
2018/06/13 1:30:01,0.959,28.92,27.53,7.95
2018/06/13 1:40:01,0.955,28.97,27.53,8.05
2018/06/13 1:50:01,0.957,28.96,27.57,7.98
2018/06/13 2:00:01,0.966,28.96,27.62,8.09
2018/06/13 2:10:01,0.968,28.95,27.62,8.11
2018/06/13 2:20:01,0.962,28.96,27.63,8.05
2018/06/13 2:30:01,0.955,28.94,27.61,8.06
2018/06/13 2:40:01,0.955,28.96,27.64,7.96
2018/06/13 2:50:01,0.957,29.01,27.68,7.94
2018/06/13 3:00:01,0.958,29.04,27.7,7.78
2018/06/13 3:10:01,0.958,29.02,27.75,7.62
2018/06/13 3:20:02,0.95,29.02,27.72,7.63
2018/06/13 3:30:01,0.948,28.98,27.64,7.72
2018/06/13 3:40:02,0.953,28.95,27.56,7.79
2018/06/13 3:50:01,0.955,28.94,27.6,7.99
2018/06/13 4:00:01,0.958,28.88,27.47,7.83
2018/06/13 4:10:02,0.952,28.86,27.38,7.76
2018/06/13 4:20:01,0.948,28.86,27.42,7.67
2018/06/13 4:30:01,0.95,29.04,27.96,7.55
2018/06/13 4:40:02,0.953,28.96,27.78,7.52
2018/06/13 4:50:02,0.955,28.88,27.61,7.32
2018/06/13 5:00:02,0.952,28.78,27.49,7.19
2018/06/13 5:10:02,0.946,28.69,27.4,7.14
2018/06/13 5:20:02,0.945,28.66,27.36,7.37
2018/06/13 5:30:02,0.947,28.64,27.34,7.37
2018/06/13 5:40:01,0.95,28.67,27.35,7.39
2018/06/13 5:50:01,0.951,28.64,27.45,7.46
2018/06/13 6:00:02,0.944,28.68,27.42,7.29
2018/06/13 6:10:01,0.943,28.72,27.5,7.39
2018/06/13 6:20:01,0.947,28.79,27.53,7.39
2018/06/13 6:30:02,0.951,28.79,27.54,7.43
2018/06/13 6:40:02,0.954,28.77,27.54,7.42
2018/06/13 6:50:01,0.947,28.78,27.54,7.38
2018/06/13 7:00:01,0.942,28.77,27.55,7.12
2018/06/13 7:10:02,0.946,28.82,27.57,7.47
2018/06/13 7:20:01,0.949,28.86,27.58,7.46
2018/06/13 7:30:02,0.951,28.83,27.55,7.46
2018/06/13 7:40:02,0.949,28.83,27.54,7.39
2018/06/13 7:50:02,0.941,28.84,27.55,7.33
2018/06/13 8:00:01,0.941,28.86,27.56,7.44
2018/06/13 8:10:02,0.944,28.85,27.56,7.78
2018/06/13 8:20:01,0.95,28.83,27.53,7.84
2018/06/13 8:30:01,0.951,28.83,27.54,7.77
2018/06/13 8:40:01,0.946,28.83,27.54,7.88
2018/06/13 8:50:01,0.945,28.83,27.53,7.79
2018/06/13 9:00:01,0.948,28.84,27.53,7.82
2018/06/13 9:10:01,0.954,28.83,27.53,7.96
2018/06/13 9:20:01,0.955,28.78,27.5,7.96
2018/06/13 9:30:01,0.949,28.77,27.46,7.99
2018/06/13 9:40:01,0.94,28.79,27.45,7.97
2018/06/13 9:50:02,0.942,28.81,27.44,7.95
2018/06/13 10:00:01,0.945,28.82,27.47,7.89
2018/06/13 10:10:01,0.948,28.8,27.46,7.88
2018/06/13 10:20:01,0.944,28.81,27.46,7.83
2018/06/13 10:30:01,0.937,28.82,27.47,7.88
2018/06/13 10:40:01,0.941,28.82,27.48,7.93
2018/06/13 10:50:01,0.944,28.82,27.5,7.87
2018/06/13 11:00:02,0.945,28.82,27.49,7.82
2018/06/13 11:10:01,0.948,28.82,27.5,7.33
2018/06/13 11:20:01,0.94,28.82,27.5,7.1
2018/06/13 11:30:02,0.935,28.82,27.5,7.04
2018/06/13 11:40:02,0.938,28.81,27.53,6.9
2018/06/13 11:50:01,0.939,28.78,27.51,7.3
2018/06/13 12:00:02,0.939,28.81,27.51,6.84
2018/06/13 12:10:01,0.937,28.82,27.52,7.54
2018/06/13 12:20:01,0.932,28.84,27.52,7.59
2018/06/13 12:30:01,0.931,28.86,27.52,7.84
2018/06/13 12:40:02,0.932,28.86,27.52,7.99
2018/06/13 12:50:02,0.936,28.86,27.52,7.96
2018/06/13 13:00:02,0.937,28.86,27.53,7.85
2018/06/13 13:10:02,0.931,28.85,27.53,7.55
2018/06/13 13:20:02,0.933,28.86,27.52,7.61
2018/06/13 13:30:02,0.934,28.86,27.52,7.14
2018/06/13 13:40:01,0.933,28.85,27.51,7.38
2018/06/13 13:50:01,0.94,28.84,27.5,7.42
2018/06/13 14:00:01,0.928,28.84,27.54,7.19
2018/06/13 14:10:01,0.924,28.83,27.51,7
2018/06/13 14:20:02,0.925,28.82,27.5,7.18
2018/06/13 14:30:02,0.928,28.83,27.5,7.67
2018/06/13 14:40:01,0.93,28.84,27.6,7.67
2018/06/13 14:50:01,0.927,28.83,27.77,7.52
2018/06/13 15:00:01,0.918,28.82,27.82,7.37
2018/06/13 15:10:02,0.92,28.79,27.89,7.4
2018/06/13 15:20:01,0.922,28.78,27.83,7.16
2018/06/13 15:30:01,0.927,28.78,27.87,7.21
2018/06/13 15:40:01,0.923,28.77,27.98,7.33
2018/06/13 15:50:01,0.917,28.75,27.96,7.25
2018/06/13 16:00:02,0.918,28.72,27.78,7.38
2018/06/13 16:10:01,0.92,28.7,27.83,7.36
2018/06/13 16:20:01,0.925,28.7,27.8,7.46
2018/06/13 16:30:02,0.925,28.69,27.78,7.4
2018/06/13 16:40:01,0.916,28.7,27.48,7.38
2018/06/13 16:50:02,0.914,28.69,27.39,7.44
2018/06/13 17:00:01,0.919,28.75,27.47,7.43
2018/06/13 17:10:02,0.923,28.76,27.41,7.42
2018/06/13 17:20:01,0.927,28.73,27.33,7.35
2018/06/13 17:30:01,0.923,28.75,27.33,7.42
2018/06/13 17:40:02,0.919,28.76,27.35,7.28
2018/06/13 17:50:01,0.923,28.75,27.33,7.33
2018/06/13 18:00:01,0.926,28.71,27.27,7.52
2018/06/13 18:10:01,0.93,28.62,27.13,7.51
2018/06/13 18:20:01,0.931,28.62,27.13,7.57
2018/06/13 18:30:02,0.925,28.61,27.1,7.52
2018/06/13 18:40:01,0.922,28.54,27.03,7.04
2018/06/13 18:50:02,0.926,28.51,26.53,7.23
2018/06/13 19:00:02,0.93,28.58,26.38,7.28
2018/06/13 19:10:01,0.933,28.59,26.6,7.52
2018/06/13 19:20:02,0.93,28.53,26.14,7.81
2018/06/13 19:30:01,0.923,28.54,26.04,7.77
2018/06/13 19:40:02,0.924,28.51,25.69,7.84
2018/06/13 19:50:02,0.929,28.49,25.89,7.67
2018/06/13 20:00:02,0.935,28.51,25.81,7.17
2018/06/13 20:10:02,0.939,28.39,25.68,7.86
2018/06/13 20:20:01,0.935,28.3,25.17,7.9
2018/06/13 20:30:01,0.932,28.29,25.01,7.5
2018/06/13 20:40:02,0.937,28.37,25.54,7.61
2018/06/13 20:50:01,0.938,28.43,25.66,7.74
2018/06/13 21:00:02,0.941,28.47,25.67,7.71
2018/06/13 21:10:01,0.941,28.52,26.06,7.74
2018/06/13 21:20:01,0.934,28.5,26.11,7.81
2018/06/13 21:30:01,0.936,28.53,25.8,7.67
2018/06/13 21:40:01,0.94,28.53,26.05,7.62
2018/06/13 21:50:02,0.944,28.57,26.49,7.42
2018/06/13 22:00:01,0.946,28.62,26.64,7.49
2018/06/13 22:10:02,0.941,28.63,26.65,7.48
2018/06/13 22:20:01,0.938,28.68,26.94,7.43
2018/06/13 22:30:01,0.941,28.68,27.02,7.32
2018/06/13 22:40:02,0.946,28.67,27.03,7.17
2018/06/13 22:50:02,0.94,28.66,27.01,7.38
2018/06/13 23:00:02,0.94,28.6,26.8,7.38
2018/06/13 23:10:02,0.942,28.58,26.71,7.43
2018/06/13 23:20:02,0.945,28.57,26.51,7.23
2018/06/13 23:30:01,0.948,28.53,26.14,7.42
2018/06/13 23:40:02,0.942,28.51,26.12,7.37
2018/06/13 23:50:01,0.936,28.51,25.97,7.55
2018/06/14 0:00:02,0.939,28.53,26.13,7.14
2018/06/14 0:10:02,0.94,28.54,26.16,7.18
2018/06/14 0:20:01,0.935,28.46,25.74,7.07
2018/06/14 0:30:01,0.934,28.44,25.67,7.36
2018/06/14 0:40:01,0.938,28.59,26.27,7.03
2018/06/14 0:50:01,0.941,28.57,26.46,6.9
2018/06/14 1:00:01,0.944,28.57,26.48,7.26
2018/06/14 1:10:02,0.942,28.57,26.5,7.24
2018/06/14 1:20:01,0.933,28.58,26.54,7.22
2018/06/14 1:30:01,0.933,28.59,26.62,7.33
2018/06/14 1:40:02,0.934,28.55,26.52,7.51
2018/06/14 1:50:01,0.938,28.49,25.82,7.22
2018/06/14 2:00:01,0.939,28.49,25.62,7.03
2018/06/14 2:10:01,0.931,28.51,25.73,7.56
2018/06/14 2:20:02,0.928,28.52,25.91,7.38
2018/06/14 2:30:01,0.93,28.56,26.05,7.08
2018/06/14 2:40:02,0.933,28.6,26.45,7.27
2018/06/14 2:50:02,0.927,28.58,26.39,7.25
2018/06/14 3:00:02,0.928,28.6,26.36,7.18
2018/06/14 3:10:02,0.93,28.63,26.6,7.2
2018/06/14 3:20:01,0.93,28.58,26.48,7.17
2018/06/14 3:30:02,0.926,28.59,26.4,7.13
2018/06/14 3:40:01,0.928,28.55,26.19,7.21
2018/06/14 3:50:01,0.931,28.54,25.74,7.16
2018/06/14 4:00:02,0.927,28.58,25.87,6.89
2018/06/14 4:10:01,0.926,28.59,25.4,6.94
2018/06/14 4:20:02,0.928,28.58,26.26,6.89
2018/06/14 4:30:02,0.928,28.57,26.29,6.68
2018/06/14 4:40:02,0.924,28.57,26.37,7.05
2018/06/14 4:50:01,0.927,28.58,26.43,7.06
2018/06/14 5:00:01,0.929,28.62,26.65,7.21
2018/06/14 5:10:01,0.923,28.59,26.61,7.12
2018/06/14 5:20:02,0.926,28.65,26.69,7.11
2018/06/14 5:30:01,0.931,28.67,26.72,6.93
2018/06/14 5:40:01,0.934,28.69,26.76,7.05
2018/06/14 5:50:02,0.937,28.69,26.87,7.05
2018/06/14 6:00:01,0.932,28.68,26.84,7.05
2018/06/14 6:10:01,0.929,28.58,26.51,6.97
2018/06/14 6:20:01,0.933,28.47,25.87,6.8
2018/06/14 6:30:02,0.932,28.48,25.57,6.72
2018/06/14 6:40:02,0.934,28.5,25.36,6.92
2018/06/14 6:50:01,0.938,28.66,26.34,6.95
2018/06/14 7:00:01,0.942,28.68,26.4,6.8
2018/06/14 7:10:01,0.947,28.7,26.61,6.77
2018/06/14 7:20:02,0.944,28.71,26.8,6.74
2018/06/14 7:30:02,0.939,28.71,26.84,6.76
2018/06/14 7:40:01,0.941,28.66,26.8,6.77
2018/06/14 7:50:01,0.946,28.67,26.75,6.71
2018/06/14 8:00:01,0.95,28.61,26.58,6.83
2018/06/14 8:10:02,0.947,28.67,26.76,6.71
2018/06/14 8:20:02,0.941,28.69,26.72,6.5
2018/06/14 8:30:01,0.94,28.65,26.65,6.49
2018/06/14 8:40:01,0.946,28.71,26.93,6.47
2018/06/14 8:50:01,0.943,28.77,27.26,6.42
2018/06/14 9:00:01,0.942,28.68,26.82,6.29
2018/06/14 9:10:01,0.943,28.67,26.79,6.43
2018/06/14 9:20:01,0.952,28.66,26.67,6.26
2018/06/14 9:30:01,0.951,28.71,27.19,6.18
2018/06/14 9:40:02,0.947,28.67,26.91,6.31
2018/06/14 9:50:01,0.939,28.73,27.41,6.2
2018/06/14 10:00:01,0.942,28.77,27.26,6.72
2018/06/14 10:10:01,0.944,28.79,27.28,7.03
2018/06/14 10:20:02,0.941,28.82,27.51,6.89
2018/06/14 10:30:01,0.942,28.83,27.74,6.6
2018/06/14 10:40:02,0.946,28.84,28.11,6.46
2018/06/14 10:50:01,0.949,28.85,28.05,6.57
2018/06/14 11:00:02,0.95,28.86,28.33,6.41
2018/06/14 11:10:01,0.945,28.87,28.43,6.45
2018/06/14 11:20:02,0.94,28.86,28.12,6.54
2018/06/14 11:30:01,0.936,28.84,27.99,6.75
2018/06/14 11:40:01,0.935,28.84,27.96,6.71
2018/06/14 11:50:02,0.944,28.8,27.57,6.86
2018/06/14 12:00:01,0.956,28.77,27.39,6.73
2018/06/14 12:10:02,0.95,28.82,27.77,6.7
2018/06/14 12:20:02,0.937,28.86,27.68,6.94
2018/06/14 12:30:02,0.94,28.92,27.91,7.17
2018/06/14 12:40:02,0.938,28.93,27.92,7.07
2018/06/14 12:50:02,0.933,28.95,27.93,7.29
2018/06/14 13:00:01,0.932,28.96,27.96,7.27
2018/06/14 13:10:02,0.934,28.97,27.94,7.18
2018/06/14 13:20:02,0.938,28.97,27.99,7.3
2018/06/14 13:30:01,0.935,28.96,28.21,7.18
2018/06/14 13:40:01,0.931,28.95,28.29,6.9
2018/06/14 13:50:01,0.93,28.94,28.47,6.7
2018/06/14 14:00:02,0.936,28.94,28.52,6.65
2018/06/14 14:10:01,0.926,28.93,28.64,6.39
2018/06/14 14:20:01,0.922,28.94,28.61,6.46
2018/06/14 14:30:01,0.926,28.95,28.45,6.71
2018/06/14 14:40:01,0.926,28.96,28.56,6.71
2018/06/14 14:50:01,0.92,28.95,28.64,6.56
2018/06/14 15:00:02,0.921,28.95,28.61,6.51
2018/06/14 15:10:01,0.931,28.96,28.63,6.83
2018/06/14 15:20:02,0.922,28.94,28.96,6.2
2018/06/14 15:30:02,0.924,28.95,28.76,6.59
2018/06/14 15:40:02,0.926,28.95,28.72,6.2
2018/06/14 15:50:02,0.926,28.95,28.67,6.56
2018/06/14 16:00:01,0.917,28.96,28.48,6.66
2018/06/14 16:10:02,0.922,28.94,28.11,6.68
2018/06/14 16:20:01,0.927,28.97,28.23,6.93
2018/06/14 16:30:01,0.924,28.92,27.78,6.87
2018/06/14 16:40:02,0.922,28.87,27.43,7.1
2018/06/14 16:50:01,0.929,28.79,27.27,8.14
2018/06/14 17:00:02,0.924,28.82,27.19,8.66
2018/06/14 17:10:01,0.927,28.76,26.94,9.01
2018/06/14 17:20:02,0.931,28.76,26.82,9.1
2018/06/14 17:30:02,0.928,28.79,26.97,8.82
2018/06/14 17:40:01,0.93,28.86,27.33,8.55
2018/06/14 17:50:01,0.933,28.84,27.37,8.35
2018/06/14 18:00:01,0.938,28.86,27.49,8.11
2018/06/14 18:10:02,0.935,28.86,27.55,7.95
2018/06/14 18:20:02,0.937,28.83,27.31,8.41
2018/06/14 18:30:01,0.942,28.8,27.23,8.61
2018/06/14 18:40:02,0.935,28.78,27.08,8.57
2018/06/14 18:50:01,0.942,28.8,27.12,8.12
2018/06/14 19:00:02,0.946,28.8,27.16,7.82
2018/06/14 19:10:01,0.941,28.82,27.21,7.98
2018/06/14 19:20:02,0.943,28.81,27.24,7.81
2018/06/14 19:30:01,0.949,28.75,27.11,7.9
2018/06/14 19:40:02,0.946,28.75,27.14,7.96
2018/06/14 19:50:01,0.947,28.76,27.18,8.02
2018/06/14 20:00:01,0.951,28.72,27.08,8.01
2018/06/14 20:10:01,0.947,28.69,27.09,8.06
2018/06/14 20:20:01,0.951,28.68,27.03,8.3
2018/06/14 20:30:01,0.954,28.67,27.1,8.27
2018/06/14 20:40:01,0.952,28.71,27.11,8.18
2018/06/14 20:50:02,0.957,28.74,27.22,7.99
2018/06/14 21:00:02,0.959,28.71,27.08,8.15
2018/06/14 21:10:01,0.955,28.75,27.21,7.91
2018/06/14 21:20:01,0.957,28.77,27.25,7.67
2018/06/14 21:30:01,0.963,28.75,27.19,7.69
2018/06/14 21:40:02,0.958,28.81,27.17,7.74
2018/06/14 21:50:01,0.959,28.87,27.37,7.99
2018/06/14 22:00:02,0.962,28.73,27.27,7.51
2018/06/14 22:10:01,0.959,28.68,27.1,7.49
2018/06/14 22:20:02,0.962,28.76,27.1,7.89
2018/06/14 22:30:01,0.97,28.81,27.32,8.1
2018/06/14 22:40:01,0.961,28.8,27.3,8
2018/06/14 22:50:01,0.961,28.77,27.17,7.99
2018/06/14 23:00:01,0.966,28.79,27.21,8.17
2018/06/14 23:10:02,0.962,28.77,27.2,8.07
2018/06/14 23:20:01,0.965,28.76,27.13,8.22
2018/06/14 23:30:01,0.968,28.69,27.07,8.18
2018/06/14 23:40:02,0.96,28.64,26.99,8.18
2018/06/14 23:50:01,0.962,28.66,26.95,7.97
2018/06/15 0:00:01,0.964,28.47,26.62,8.26
2018/06/15 0:10:02,0.96,28.61,26.8,7.95
2018/06/15 0:20:01,0.962,28.6,26.82,7.85
2018/06/15 0:30:01,0.967,28.53,26.77,7.86
2018/06/15 0:40:01,0.969,28.42,26.52,7.88
2018/06/15 0:50:01,0.969,28.35,26.48,7.81
2018/06/15 1:00:01,0.961,28.28,26.44,7.95
2018/06/15 1:10:01,0.958,28.4,26.55,7.8
2018/06/15 1:20:01,0.961,28.52,26.74,7.91
